Sample ID	Temp	Date	Absorbance	Unnamed: 4	Unnamed: 5
ID bni5wai4	21.37597286	1/3/2023	0.265226592		
ID uug0fdsg	22.43075743	1/14/2023	0.15		
ID c7z8pbeb	22.74819888	1/15/2023	0.92		
ID hf2yn1cu	23.54241582	1/17/2023	-0.5308210864786161		
ID orxn0w7e	21.11797212	1/12/2023	0.15		
ID todt38w2	23.27318101	1/21/2023	0.92		
ID wr2q63j9	21.4913787	1/29/2023	0.92		
ID 5bieo473	21.42670489	1/18/2023	0.15		
ID nwcqrxcw	21.34067429	1/19/2023	0.669764999		
ID 17otftx8	21.99630629	1/11/2023	0.768628549		
ID ek21uv41	23.90450604	1/7/2023	0.92		
ID t8vnjsm7	21.79596288	1/11/2023	0.15		
ID exhsrefm	21.5768746	1/18/2023	0.470914163		
ID u8nydb13	21.02856427	1/8/2023	0.92		
ID w4wmz9ob	21.65475709	1/7/2023	0.15		
ID l1643lta	23.28556213	1/5/2023	0.15		
ID svr3volb	22.92612471	1/24/2023			
ID 07pnshpi	21.83149429	1/21/2023	0.15		
ID t4gxxsp7	22.9775513	1/25/2023	0.487217168		
ID 4c8idimb	23.95000581	1/4/2023	0.362984533		
ID zstosmyo	21.27108811	1/6/2023	0.692329624		
ID f82yae26	22.01348367	1/19/2023	0.15		
ID q6fkw2oc	23.73788359	1/17/2023	0.836754658		
ID ahbnva01	21.05061877	1/22/2023	0.92		
ID uv0kqiy8	23.12494047	1/19/2023	0.158587131		
ID sb57o9yq	21.02588836	1/8/2023	0.15		
ID 1nttiowf	22.81996631	1/6/2023	-0.989718420756544		
ID 3pl2tgmo	21.54795006	1/7/2023	0.15		
ID pjwztp65	21.28165975	1/31/2023	0.92		
ID yn270c14	22.26383298	1/10/2023	0.92		
ID zxspr032	23.97792059	1/17/2023	0.92		
ID ojszqwdf	23.17676587	1/16/2023	0.616805968		
ID y8d2p9b0	21.35855803	1/28/2023	0.15		
ID ji2jyol7	23.77189834	1/9/2023	0.15		
ID 2cqncrr6	21.33733091	1/21/2023	-0.5762305051318661		
ID 4lhc1i3r	22.70667248	1/15/2023	0.92		
ID 7gbmryz8	23.38198451	1/24/2023	0.15		
ID 12b1xocc	23.98987496	1/18/2023	0.368632467		
ID a7hbqoja	23.32852832	1/17/2023	0.15		
ID ia9ipr6g	23.24486785	1/8/2023	0.15		
ID mm2dyfq9	22.72401501	1/30/2023	0.15		
ID n2irqnmz	22.04392263	1/10/2023	0.92		
ID o1vfdqk3	22.65725571	1/3/2023	0.15		
ID 4z4kgqyn	22.64491575	1/9/2023	0.15		
ID b5uli67r	23.09241805	1/4/2023	0.15		
ID kfbaq4nk	23.20063471	1/8/2023	0.15		
ID kht9geb1	22.8246641	1/6/2023	0.207577932		
ID 0lgd8f4m	22.88002427	1/27/2023	0.257708042		
ID 8g3otyx6	21.38682259	1/19/2023	0.15		
ID n346jmvd	22.25848272	1/22/2023	0.15		
ID l0ps6h1z	21.79187493	1/11/2023	0.415105756		
ID tninaryi	21.39951564	1/8/2023	0.15		
ID b9hayw30	21.15282505	1/29/2023	0.15		
ID eoh68yni	22.41158894	1/3/2023	0.15		
ID uommpj1v	21.66305649	1/15/2023	0.15		
ID p77msfxn	23.16072089	1/29/2023	0.15		
ID mgl6j8wk	23.85793245	1/28/2023	0.15		
ID n0a2ffx5	22.68099459	1/8/2023	0.92		
ID g4zuij0j	22.13940656	1/12/2023	0.734253512		
ID zj9oi98p	22.9187856	1/29/2023	0.15		
ID 2hvfe0uv	21.82217044	1/26/2023	0.599257439		
ID 1ikkyoe9	23.59774714	1/7/2023	0.15		
ID spk4oojj	22.22095638	1/13/2023	0.15		
ID hvzzcf03	22.54433158	1/19/2023	0.53946187		
ID thqn6m5k	22.08568199	1/21/2023	0.15		
ID yptsohc2	23.33364901	1/10/2023	0.913308604		
ID al9dbzmy	22.2339939	1/15/2023	0.479480814		
ID zlyame1e	22.12077677	1/30/2023	0.481865551		
ID sc4r7lyd	22.38948986	1/7/2023	0.92		
ID vqx3yb95	22.50427582	1/26/2023	0.92		
ID 41zzoj0y	21.59563892	1/21/2023	0.15		
ID m1xnodqu	23.40742405	1/21/2023	0.15		
ID 6pn4tfwz	23.07763775	1/20/2023	0.2207246		
ID orvv148d	23.61656242	1/20/2023	-0.04811987372759474		
ID slwjve3t	21.88270603	1/28/2023	0.785697151		
ID basqni29	23.77517055	1/5/2023	0.226483293		
ID vmam3lkn	21.81603873	1/10/2023	0.92		
ID xu7qvs1k	21.97756572	1/26/2023	0.92		
ID dkju8vev	23.92330673	1/3/2023	0.15		
ID mn2nksiy	21.92106679	1/27/2023	0.92		
ID wpidxisg	23.07936972	1/10/2023	0.92		
ID 1offw5ya	23.71650146	1/19/2023	0.859602444		
ID oc9i5243	23.40936447	1/24/2023	0.501279048		
ID kpqy75w4	23.99926728	1/9/2023	0.92		
ID vvzelb03	23.98102145	1/9/2023	0.15		
ID mph3g7l7	22.97473494	1/28/2023	0.15		
ID qqe57zim	23.40089204	1/3/2023	0.92		
ID vvzst9e1	21.25338874	1/31/2023	0.15		
ID skciz9u1	23.8414109	1/24/2023	0.829162732		
ID yy4yzvmp	22.73042243	1/24/2023	0.695156545		
ID bluvmj0f	21.25818584	1/23/2023	0.15		
ID dp51go2t	23.53742991	1/14/2023	0.15		
ID 31jvyvoq	22.29998018	1/21/2023	0.447360642		
ID um90yhnh	21.62593274	1/30/2023	-0.5782666701108573		
ID wpzwilji	21.0207631	1/26/2023	0.15		
ID yoq0bbqf	21.01058665	1/31/2023	0.353197087		
ID ff44fhm1	21.67373263	1/22/2023	0.15		
ID ldetbgwh	21.56156602	1/26/2023	0.15		
ID 12hxrzgy	21.40695564	1/30/2023	0.15		
ID vr9sxwse	21.14842019	1/27/2023	0.15		
ID 5rq7msa3	21.02274903	1/10/2023	0.1762956		
ID y2qlpvrj	23.0046855	1/7/2023	0.15		
ID jbutmmza	22.4631763	1/4/2023	0.15		
ID vw1lzzcn	22.72875296	1/30/2023	0.584893076		
ID 0b5rp6vm	22.72814691	1/30/2023	0.15		
ID e1v06kev	23.85848802	1/16/2023	0.205245316		
ID ib9v5tra	22.08016602	1/21/2023	0.20769766		
ID m8fr0oma	21.81327776	1/30/2023	0.15		
ID hh3gmpwo	21.11941747	1/13/2023	0.684076535		
ID no70ebg2	21.97133636	1/30/2023	0.58873546		
ID m240tkir	21.32535803	1/15/2023	0.15		
ID bvdgesaw	21.8282408	1/28/2023	0.15		
ID 2zxdmsuc	21.34424212	1/20/2023	0.635890938		
ID 8wwx8db3	23.73683845	1/4/2023	0.15		
ID 771kza4z	22.98802976	1/21/2023	0.92		
ID nh1aboh6	22.58340852	1/19/2023	0.92		
ID 9qxhsxyd	23.57701265	1/24/2023	0.15		
ID qwly39e4	23.58648297	1/17/2023	0.15		
ID gej8pupv	21.21823624	1/12/2023			
ID mu3191nn	22.90625791	1/24/2023	0.512025778		
ID v59dse9c	21.85934082	1/11/2023	0.15		
ID e3ijgyca	21.27019678	1/30/2023	0.92		
ID 121xbb22	21.72797973	1/23/2023	0.15		
ID t8kpebe4	22.69764472	1/15/2023	0.92		
ID lkxx3dv7	23.95601916	1/13/2023	0.336451806		
ID yb5ceheg	22.34851479	1/31/2023	0.241228596		
ID g1tj8cec	23.65559271	1/17/2023	0.81077092		
ID bk0n1qju	22.13592947	1/31/2023	0.365845179		
ID ujck1mtc	23.35059243	1/30/2023	0.706204676		
ID w1lzrg1y	21.13382864	1/26/2023	0.15		
ID z12nl6uq	23.06246949	1/6/2023	0.481865551		
ID lmtau00h	21.84649907	1/13/2023	0.92		
ID c95effep	21.6289858	1/17/2023	0.15		
ID ezyaklds	23.55246647	1/3/2023	0.167529007		
ID d6mi7phz	21.41603958	1/22/2023	0.860004125		
ID 65cdo3d6	21.24396159	1/8/2023	0.15		
ID zqo83r7w	23.15709621	1/8/2023	0.92		
ID wneq392w	22.39865244	1/7/2023	0.92		
ID 9skrdttq	21.33305074	1/3/2023	0.15		
ID zjfyx5oe	23.90347511	1/31/2023	0.15		
ID azjxh6t7	21.26295442	1/16/2023	0.15		
ID u20zljfu	23.0820257	1/16/2023	0.57180572		
ID zj5nkni9	23.8944418	1/12/2023	0.361746992		
ID ut6usr6a	23.179604	1/16/2023	0.15		
ID tg8uye3r	21.80785062	1/8/2023	0.15		
ID 9ee1czbs	23.81879255	1/29/2023	0.15		
ID xsluci2s	23.59065069	1/21/2023	0.15		
ID qwhu4ay7	21.92842494	1/24/2023	0.343964073		
ID mw4sq516	22.43185118	1/13/2023	0.150808707		
ID yaqfm7b3	21.07836842	1/13/2023	0.723837408		
ID fr9ith1r	22.89781427	1/24/2023	0.15		
ID jvhtrbf3	23.25942675	1/12/2023	0.15		
ID sbb555ou	23.68558235	1/26/2023	0.15		
ID 3ebjn8xn	21.61647112	1/3/2023	0.15		
ID 5k5gjmg6	21.87518876	1/12/2023	0.860225684		
ID s7z7fn35	21.0345075	1/29/2023	0.15		
ID i9zw4vz7	22.33315019	1/16/2023	0.15		
ID x3wqdaf8	23.60808604	1/16/2023	0.491049816		
ID 2b50ndlu	21.36372902	1/8/2023	0.15		
ID t66ptkot	23.95468825	1/5/2023	0.15		
ID 8r5ipr0l	22.06423833	1/18/2023	0.92		
ID mb1jggb5	22.45204138	1/27/2023	0.15		
ID 6tacqtg3	22.99447552	1/5/2023	0.319650192		
ID vbmmmkm2	21.4215743	1/7/2023	0.15		
ID 9jygxceb	22.11393026	1/10/2023	0.15		
ID 1qshoggu	22.43555185	1/3/2023	0.92		
ID ubcafo5z	23.45136526	1/3/2023	0.15		
ID ywr64e71	23.38255567	1/10/2023	-0.6744253648475047		
ID 6tprtvye	22.27482791	1/25/2023	0.499843032		
ID 7duqyh3g	21.74905731	1/21/2023	0.92		
ID xobqbzct	22.87660393	1/28/2023	0.473667604		
ID n3vqmb7i	23.51780903	1/4/2023	0.766878036		
ID kemf0hvs	22.92073637	1/16/2023	0.92		
ID qbjgaecg	21.07944345	1/9/2023	0.92		
ID mvmz9f8y	21.69439723	1/30/2023	0.92		
ID dk9nbu4c	23.19347665	1/14/2023	0.15		
ID jbmtbvmy	21.1291439	1/29/2023	0.15		
ID qwvjrr2c	21.47624978	1/15/2023	0.92		
ID ft730ekw	22.3753075	1/23/2023	0.754469105		
ID 8bjbrc8t	22.720622	1/30/2023	0.15		
ID 6hm8ag34	21.49411089	1/24/2023	-0.7938901284422891		
ID nxih3llq	23.39580328	1/18/2023	0.92		
ID 9jawte5h	21.12956023	1/11/2023	0.92		
ID rxnd0bap	22.29692694	1/5/2023	0.15		
ID bs2tqk5g	21.23104472	1/5/2023	0.15		
ID sx5px2m6	21.24888224	1/20/2023	0.15		
ID 5mcbm0ol	23.71773196	1/11/2023	-0.9903525101454598		
ID 64bxnjih	22.68062026	1/24/2023	0.32653296		
ID jacv98ym	21.11362369	1/19/2023	0.30570163		
ID 3vwxrq5v	21.58354905	1/16/2023	0.15		
ID g56xq3h6	22.94553314	1/25/2023	0.15		
ID 069jlu1x	21.94314233	1/19/2023	0.15		
ID bt64cfw4	22.44544581	1/4/2023	0.15		
ID ns9flbyt	22.17321273	1/15/2023	0.719367211		
ID px2h4ogo	22.65531887	1/26/2023	0.15		
ID b4s54ok4	21.10495791	1/17/2023	0.15		
ID hbq84ayz	22.89827844	1/18/2023	0.15		
ID ba3buavk	23.72876082	1/14/2023	0.79622692		
ID j5cv7cya	22.16316852	1/14/2023	0.50635118		
ID qa7dyi42	23.1576715	1/31/2023	0.15		
ID lxxbkeqg	22.44629234	1/28/2023	0.15		
ID abd8apfe	21.97111763	1/8/2023	0.15		
ID k47880hp	21.15522156	1/26/2023			
ID cyhtl8wc	21.93024203	1/29/2023	0.15		
ID 455ceqyl	23.73691271	1/29/2023	0.15		
ID 8zps4k60	22.95975457	1/18/2023	0.15		
ID 8f9k5krr	22.93253814	1/23/2023	0.15		
ID qhzvhxb8	23.90985829	1/11/2023	0.15		
ID epp34wm7	22.86144192	1/24/2023	0.15		
ID lnkrds3k	23.59496541	1/28/2023	0.15		
ID 3d3b3892	21.01849555	1/7/2023	0.15		
ID ixl5vrhp	23.98834022	1/4/2023	-0.40428223786876405		
ID v211vksg	22.46078298	1/21/2023	0.15		
ID xgvsgr2v	22.91960162	1/9/2023	0.784871892		
ID w5gfnmfu	23.38167155	1/26/2023	0.15		
ID riaem8a2	22.84095024	1/8/2023			
ID 8pod0s46	21.25115353	1/17/2023	0.15		
ID r8r6eti8	21.45226612	1/29/2023	-0.25164019471629184		
ID mfm0dpy6	21.76983748	1/8/2023	0.15		
ID 4la7r1jf	21.60276024	1/6/2023	0.15		
ID so84g846	21.69430745	1/19/2023	0.241100494		
ID scjf3l8q	22.18219347	1/4/2023	0.92		
ID 1gyddlgx	21.68877234	1/16/2023	0.92		
ID zx12b030	21.7976659	1/21/2023	0.15		
ID ljtorw26	21.27871506	1/17/2023	0.92		
ID j7a61byu	21.79896285	1/20/2023	0.79232811		
ID c3cmsj4x	23.87185453	1/16/2023	-0.17151408460755324		
ID zjfi1wyo	23.85285349	1/19/2023	0.206407873		
ID 1l7r9101	23.61221161	1/30/2023	0.15		
ID optdf099	23.50830503	1/11/2023	0.15		
ID hq5f0jbd	21.34125843	1/24/2023	0.415889818		
ID deiwm0b8	21.69837734	1/17/2023	0.15		
ID s8zom7nf	23.65348197	1/9/2023	0.884891187		
ID hmk3a00m	21.7505983	1/5/2023	0.15		
ID 5crme6o4	23.74888999	1/22/2023	0.15		
ID shnnyn2j	23.06015571	1/30/2023	0.699511303		
ID a12tzmmr	22.18239487	1/24/2023	0.754691201		
ID x9ucz2jk	21.26644773	1/10/2023	0.15		
ID rl328va8	21.35191957	1/8/2023	0.672633267		
ID n70z4tcq	22.15552854	1/22/2023	0.15		
ID qf6dddot	22.68743426	1/12/2023	0.15		
ID aob0a4ee	21.88678642	1/26/2023	0.15		
ID 9z9vthp4	21.12929905	1/25/2023	0.92		
ID z5kvt6i0	21.83667279	1/5/2023	0.509429453		
ID bcquzoht	23.65130588	1/13/2023	0.15		
ID vra7yg4z	23.70306633	1/25/2023	0.79622692		
ID ocb1kftl	21.89350463	1/19/2023	0.92		
ID sgp6hjv2	23.53268766	1/19/2023	0.15		
ID a31924vo	21.99723364	1/15/2023	0.92		
ID iw49yiov	23.1502008	1/25/2023	0.92		
ID 3etlk778	23.48794578	1/27/2023	0.92		
ID grxt8z2j	22.92437138	1/15/2023	0.15		
ID ootwwr4h	23.88729488	1/25/2023	0.608412687		
ID pn1nqijg	21.44151305	1/24/2023	0.689028857		
ID e5gx0m8e	22.50268217	1/6/2023	0.15		
ID g2g0lhj5	23.0001389	1/18/2023	0.15		
ID 6igb3irb	21.53694081	1/18/2023	0.281912435		
ID xc93x78b	22.03229375	1/23/2023	0.15		
ID wbgmtf8q	22.15000185	1/19/2023	0.92		
ID 968oo8x4	23.39641905	1/15/2023	0.15		
ID zxkpm6ny	22.11305799	1/29/2023	0.558342537		
ID qt01vemo	21.23925651	1/24/2023	0.15		
ID 6ddcyek4	22.5092309	1/31/2023	0.444292905		
ID caib747m	21.90839095	1/3/2023	0.15		
ID do9lj7q8	21.91846243	1/10/2023	0.68615141		
ID v8jq1egb	23.98368125	1/14/2023	0.15		
ID gw9ar6nb	23.32972552	1/11/2023	0.92		
ID x4gt5q1l	23.86401836	1/21/2023	0.15		
ID tjpl0v60	22.12389768	1/7/2023	0.15		
ID hy029wkh	21.62322917	1/14/2023	0.15		
ID 4tbtsfdj	22.09721665	1/31/2023	0.506792597		
ID q2fzlu0k	21.39489071	1/19/2023	0.15		
ID w25pcq99	21.00765047	1/24/2023	0.15		
ID uq9mr0ay	22.70531202	1/25/2023	0.15		
ID o7vp5koq	21.19076747	1/10/2023	0.15		
ID 0h426kvu	22.07885148	1/19/2023	0.408984593		
ID pbriy19x	22.9810144	1/23/2023	0.15		
ID vq3rt756	22.45760183	1/21/2023	0.15		
ID 7bc1teyf	23.96228745	1/27/2023	0.585743566		
ID v288macl	23.36626362	1/11/2023	0.15		
ID 4dwxo29p	22.99407421	1/24/2023	0.207232841		
ID 0o8z8hoc	23.32485102	1/22/2023	0.276298621		
ID xly8e9u8	21.92270133	1/11/2023	0.15		
ID b5ddb80v	22.69966858	1/25/2023	0.497488335		
ID fhll8qiw	21.49951713	1/3/2023	0.15		
ID ur65bm3p	21.15064499	1/26/2023	0.165714666		
ID c5rnmo1e	23.79240009	1/31/2023	0.723812642		
ID mlg6hf3e	21.61909261	1/12/2023	0.92		
ID 3mqx1bhv	23.13009506	1/22/2023	0.15		
ID vo1mi2gk	22.629719	1/20/2023	0.229104937		
ID 1o6isr2w	23.06761765	1/8/2023	0.92		
ID nfnt0555	21.1128731	1/31/2023	0.453212946		
ID o97rvh49	21.26018775	1/27/2023	0.233849185		
ID hwttt41p	21.6400282	1/29/2023	0.92		
ID q8iu37ud	22.85122043	1/3/2023	0.448705973		
ID k5xej1sn	23.53380299	1/5/2023	0.377747699		
ID 67ykxa66	22.31990234	1/7/2023	0.15		
ID 8xmg9404	22.65477519	1/31/2023	0.27555006		
ID kwa8yyju	22.04671052	1/27/2023			
ID a9p2h1na	23.43602705	1/5/2023	0.15		
ID x3jz24hm	23.39656489	1/10/2023	0.92		
ID q0jxieig	23.28674434	1/31/2023	0.15		
ID amtazk94	21.90261102	1/20/2023	0.15		
ID r9xwggy1	22.81218312	1/20/2023	0.15		
ID zmp8a9yh	21.16699226	1/15/2023	0.848838807		
ID 8w33al9t	21.82380971	1/18/2023	0.855014592		
ID w21e4bgx	21.1305253	1/31/2023	0.15		
ID 7d5ukg7j	23.56340809	1/11/2023	0.15		
ID 2fzaitkj	23.78153798	1/8/2023	0.493497767		
ID hawq3144	21.82714976	1/10/2023	0.15		
ID b0b5apkb	22.07758983	1/27/2023	0.92		
ID 9n2vdnks	22.83196057	1/17/2023	0.15		
ID l5vtnmmk	22.20541151	1/30/2023	0.155131134		
ID 4iz6bxmx	23.25996934	1/10/2023	0.262228685		
ID tgsndgxe	22.86874205	1/24/2023	0.15		
ID 0c56w0vm	21.35189481	1/28/2023	0.15		
ID bwqdcpvd	22.14652491	1/31/2023	0.92		
ID t206v3xn	21.70792601	1/22/2023	0.15		
ID 0xz51m2s	22.85266943	1/26/2023	0.180535545		
ID 2g24i4hy	21.49477887	1/10/2023	0.316251041		
ID c634ldnt	22.29350404	1/8/2023	0.658144434		
ID 3tch4qu4	21.45297412	1/13/2023			
ID kujijfhr	23.83177941	1/12/2023	0.15		
ID s5o6rl6y	23.88403447	1/9/2023	0.92		
ID camjvswh	23.62647278	1/8/2023	0.15		
ID 8y0dybly	23.84006416	1/25/2023	0.15		
ID dsiyx3z2	21.5081004	1/28/2023	0.185525828		
ID zk9b1jlt	21.37670538	1/10/2023	0.92		
ID i3dlaor6	23.47340189	1/15/2023	0.15		
ID xxv2l1gk	22.52681751	1/29/2023			
ID doz4v3kq	23.77290259	1/10/2023	0.92		
ID ok73vfsm	23.85963951	1/15/2023	0.15		
ID j0noqjyf	21.07972624	1/19/2023	0.15		
ID ytzkswin	23.83610535	1/3/2023	0.198405857		
ID 5p93o49y	21.27474936	1/20/2023	0.15		
ID pa0rqdny	22.74670616	1/22/2023			
ID qqupruv3	21.4501005	1/24/2023	0.15		
ID 8xou2crp	22.57302013	1/13/2023	0.15		
ID syxoxmjz	21.57319627	1/15/2023	0.15		
ID 7ba6789t	23.33200354	1/18/2023	0.838143592		
ID m4wi80w5	22.00004338	1/10/2023	0.15		
ID t7ozi9fd	21.23470253	1/23/2023	0.885978996		
ID 1oem5rrj	22.33436236	1/13/2023	0.808287599		
ID b0rcuif0	21.60136656	1/13/2023	0.15		
ID nc5pmgca	21.30670247	1/10/2023	0.285414778		
ID a56wjube	22.69909018	1/28/2023	0.92		
ID 0fcwizds	21.55092916	1/25/2023	0.15		
ID wp9h8joc	22.33505646	1/28/2023	0.15		
ID 528otlrf	22.14038813	1/4/2023	0.281330296		
ID glai8ttx	23.79985495	1/11/2023	0.736008953		
ID mloakp8m	22.6692707	1/29/2023	0.759324836		
ID bajmevis	21.64541136	1/4/2023	0.92		
ID 86ls4xvh	22.1442592	1/26/2023	0.446985721		
ID 0kpq3xo8	23.37464304	1/11/2023	0.512831492		
ID nhlptg9c	22.47554224	1/7/2023	0.15		
ID tavgyv7x	21.53015832	1/16/2023	0.15		
ID 56j54hzx	23.83342763	1/15/2023	0.15		
ID 61btje25	22.22775586	1/30/2023	0.76293213		
ID hm1eple7	21.47039588	1/6/2023	0.210625521		
ID rvxc2mjh	21.64914066	1/11/2023	0.92		
ID k22llkek	21.38058649	1/3/2023	0.7763397		
ID 3xdmv4p1	21.70840105	1/22/2023	0.15		
ID fro9fmys	23.3417511	1/3/2023	0.15		
ID 43hbyfs8	23.39270345	1/30/2023	0.253647592		
ID azvxur8n	23.74610018	1/15/2023	0.15		
ID d4vvz30c	21.18153101	1/7/2023	0.92		
ID rw65cotd	22.94759423	1/22/2023	0.15		
ID ywecbprh	23.57561725	1/17/2023	0.577429035		
ID x3zh8efb	23.65774459	1/6/2023	0.417435424		
ID n6i4hoxq	23.03059941	1/18/2023	0.58415195		
ID 9b9ougvl	22.30768243	1/3/2023	0.318172647		
ID rmeod2mn	23.38180351	1/3/2023	0.92		
ID 6kpoe839	22.68314689	1/6/2023	0.337669947		
ID oyy25iz5	21.35161244	1/24/2023	0.15		
ID srnsz00o	23.81092607	1/16/2023	0.92		
ID zhqxkvmh	23.43003961	1/4/2023	0.92		
ID 3hnlnfz1	22.42472446	1/12/2023	0.15		
ID v9jmw3l0	23.0556912	1/15/2023	0.573440612		
ID o1xqow5q	21.84848381	1/17/2023	0.15		
ID dfqd1kt6	21.44515452	1/19/2023	0.15		
ID dkb1ydwk	22.22874556	1/3/2023	0.15		
ID th87zl7k	22.96595824	1/4/2023	0.15		
ID dwam06n8	21.37019696	1/22/2023	0.2271031		
ID 4mpj86d5	21.35537439	1/9/2023	0.631213522		
ID uvvi9xia	22.62526035	1/21/2023	0.15		
ID 7tr015kj	22.5166187	1/25/2023	0.92		
ID ogqr4ja6	21.14864104	1/7/2023	0.682895021		
ID tlzktmdc	21.03547754	1/29/2023	0.679985803		
ID 3xrp2m41	21.05280225	1/27/2023	0.15		
ID y3dmfw9v	22.28582785	1/27/2023	0.15		
ID b5s8hzml	23.63367742	1/5/2023	0.15		
ID 0q8h9u3n	22.8616771	1/26/2023	0.85374349		
ID xnj7xp2l	21.40737187	1/11/2023	0.154007298		
ID nhzedqs8	21.12039591	1/13/2023	0.678385531		
ID yy6zzunz	21.51556129	1/16/2023	0.913486432		
ID w1v6v2p2	21.22106038	1/27/2023	0.15		
ID fyaspese	21.45224784	1/27/2023	0.15		
ID 4nasgzr8	23.24328431	1/31/2023	0.92		
ID n7x39wxc	23.19984847	1/19/2023	0.92		
ID 91ffsa85	23.62389244	1/24/2023	0.15		
ID yorohdx8	21.86570298	1/16/2023	0.509408344		
ID kklku1i6	22.77888215	1/6/2023	0.92		
ID a8nf1l0p	23.13126597	1/21/2023	0.485233488		
ID scuvcyx0	23.24571683	1/22/2023	0.15		
ID vn3i7e73	22.75461414	1/23/2023	0.198611608		
ID 36iknymf	21.53311	1/10/2023	0.15		
ID b61t8p7p	21.54714421	1/16/2023	0.15		
ID wv8glrqc	23.65033947	1/16/2023	0.15		
ID 1ibvcrvw	21.96457827	1/29/2023	0.15		
ID 749y1361	22.51177542	1/5/2023	0.777629027		
ID a2xcj3os	22.12150974	1/25/2023	0.862594971		
ID 9e8tefo6	21.6147181	1/28/2023	0.15		
ID atcw3hpm	21.23603818	1/29/2023	0.92		
ID jnp2onnq	22.21955871	1/10/2023	0.92		
ID 6pcnjq7l	21.18100769	1/12/2023	0.15		
ID u7it7yk9	22.43807183	1/8/2023	0.15		
ID u08ior22	22.69299469	1/8/2023	0.836269728		
ID ugpsw2bz	22.49370194	1/23/2023			
ID 2labj1lm	22.68918314	1/20/2023	0.92		
ID emvket5b	23.86233391	1/27/2023	0.15		
ID liok0hgd	23.33946013	1/30/2023	0.560998229		
ID kg4kq450	23.38749886	1/11/2023	0.15		
ID mbkh85b0	23.65467022	1/7/2023	0.92		
ID yzotfbnf	23.00668835	1/13/2023	0.15		
ID 4yb0h6yl	22.24452223	1/27/2023			
ID qlyngh9w	23.26262512	1/23/2023	0.53159763		
ID 2ahjrt9j	23.98340427	1/28/2023	0.15		
ID d0az2kvb	23.23626607	1/19/2023	0.92		
ID 09740n6n	22.38650289	1/28/2023	0.61295541		
ID qkwlfyde	21.39122905	1/6/2023	0.739400437		
ID meet1tvi	23.88978348	1/25/2023	0.15		
ID adqma30j	23.37995756	1/25/2023	0.15		
ID tg0zotd6	21.96646792	1/6/2023	0.15		
ID 4aa05mfd	22.19344414	1/29/2023	0.533934931		
ID 73eq8j59	23.9101882	1/18/2023	0.15		
ID vc6srqwp	23.47643059	1/24/2023	0.92		
ID m0e0p7us	21.97527343	1/29/2023	0.346720662		
ID zjzd6v57	23.78972761	1/22/2023	-0.24789704971921667		
ID 7x0dhdho	22.62286884	1/9/2023	0.555345164		
ID shi1her2	23.13995915	1/22/2023	0.385276829		
ID 5w1sozd4	21.98982785	1/24/2023	0.168447651		
ID 8pdzx225	21.57244535	1/20/2023	0.92		
ID sb4cyyuo	21.17929878	1/23/2023	0.92		
ID xja6x0h9	22.21996018	1/18/2023	0.92		
ID mmqn1x18	21.00131594	1/15/2023	0.176342353		
ID o37jvyqj	22.92078994	1/30/2023	0.15		
ID os6hhd2k	21.27155025	1/29/2023	0.346903545		
ID mrs4hpsx	23.46109598	1/13/2023	0.92		
ID rwh7deil	22.81579684	1/24/2023	0.15		
ID 0a8igjih	22.49472897	1/11/2023	0.15		
ID vc76k3b3	21.1254532	1/15/2023	0.15		
ID ykmynq3z	21.3089833	1/20/2023	0.428442718		
ID rpawlkdb	22.91340071	1/4/2023	0.15		
ID jmlql9p5	22.01333278	1/24/2023	0.15		
ID 6fi4zb3l	21.48415838	1/16/2023	0.918333457		
ID 55oacbs5	23.38706479	1/21/2023	0.38828642		
ID 661xvw14	22.63168551	1/15/2023	0.693144163		
ID tk2t9ma3	22.65547696	1/8/2023	0.92		
ID pnefki9l	21.92921152	1/6/2023	0.92		
ID 1bjbi0v2	21.49372494	1/28/2023	0.577923009		
ID ee1rhi0q	21.32288683	1/16/2023	0.92		
ID fu5f332u	22.96309889	1/5/2023	0.191368166		
ID 4r0y38fc	22.24103541	1/8/2023	0.92		
ID rjvmf179	22.37635929	1/10/2023	0.182460266		
ID xxco9xlx	22.26163376	1/27/2023	0.461618789		
ID m1t2xeti	22.49310952	1/5/2023	0.607766168		
ID txtvlgz5	22.09818807	1/27/2023	0.15		
ID irx7aq0e	22.25809226	1/7/2023	0.395748582		
ID 7umntt0a	23.27718798	1/18/2023	0.859434637		
ID c2216uhz	23.22365539	1/24/2023	0.15		
ID uffo6y9h	22.57921976	1/28/2023	0.15		
ID l4aiqvtf	23.14532535	1/25/2023	0.15		
ID fqjih41m	23.23298476	1/25/2023	0.15		
ID a93gfti2	21.38552825	1/8/2023	0.92		
ID 0t443ajw	23.56508527	1/19/2023	0.15		
ID 4jn0u9nz	22.56661298	1/14/2023	0.303450234		
ID pv550dos	21.05237698	1/12/2023	0.15		
ID qmnzo8gq	23.70755268	1/12/2023	0.15		
ID f2p8luoh	22.66686811	1/16/2023	0.15		
ID ubsctfpe	23.12520435	1/16/2023	0.458497374		
ID qhua3kc9	22.06354921	1/12/2023	0.15		
ID 9th4puxl	21.50131132	1/19/2023	0.188494454		
ID tgvdiq0q	21.78567674	1/9/2023	0.245107835		
ID z3ul01fq	23.04604233	1/24/2023	0.15		
ID 4nqt0ipq	21.70595272	1/27/2023	0.172484889		
